time,open,high,low,close
2025-07-19,118006.64,118570.41,117367.23,117920.27
2025-07-20,117920.27,118909.59,116553.53,117328.31
2025-07-21,117329.48,119675.96,116573.34,117430.98
2025-07-22,117430.99,120296.21,116193.29,120008.72
2025-07-23,120008.86,120138.5,117361.23,118807.32
2025-07-24,118807.32,119520.3,117172.72,118380.51
2025-07-25,118380.51,118505.2,114786.35,117665.66
2025-07-26,117665.66,118282.37,117139.52,117904.42
2025-07-27,117904.42,119801.96,117860.23,119451.69
2025-07-28,119450.36,119821.01,117447.59,118085.05
2025-07-29,118085.05,119262.83,116964.09,117940.69
2025-07-30,117941.06,118749.21,115782.35,117815.05
2025-07-31,117815.05,118912.28,115496.24,115760.52
2025-08-01,115760.98,116043.95,112726.22,113287.47
2025-08-02,113287.9,114007,111979.94,112505.54
2025-08-03,112506.39,114741.37,111932.6,114181.51
2025-08-04,114181.37,115723.4,114123.27,115063.54
2025-08-05,115063.54,115118.29,112673.88,114128.57
2025-08-06,114128.57,115691.9,113346.77,114979.84
2025-08-07,114979.83,117639.57,114285.4,117492.75
2025-08-08,117493.8,117661.03,115931.26,116700.22
2025-08-09,116700.24,117927.03,116360.16,116479.34
2025-08-10,116479.65,119336.04,116478.91,119317.23
2025-08-11,119318.3,122324.86,118167.58,118707.84
2025-08-12,118706.96,120317.02,118209.5,120130.71
2025-08-13,120130.71,123629.34,118929.52,123286.81
2025-08-14,123286.98,124501.31,117257.43,118336.1
2025-08-15,118336.1,119294.92,116884.41,117418.07
2025-08-16,117417.97,117974.16,117228.04,117462.09
2025-08-17,117463.89,118631.9,117252.7,117477.6
2025-08-18,117477.6,117616.16,114722.67,116295.87
2025-08-19,116294.7,116775.8,112785.03,112926.12
2025-08-20,112926.11,114599.17,112373.45,114259.37
2025-08-21,114259.37,114811.36,112022.37,112504.03
2025-08-22,112504.03,117390.57,111659.94,116905.29
2025-08-23,116905.19,116985.56,114525.3,115389.17
2025-08-24,115389.17,115620.96,110788.83,113453.43
2025-08-25,113452.47,113647.38,109278.61,110101.32
2025-08-26,110101.32,112381.92,108740.46,111777.6
2025-08-27,111777.6,112623.86,110378.22,111269.13
2025-08-28,111269.13,113471.07,110872.15,112566.97
2025-08-29,112566.97,112637.22,107495.78,108375.96
2025-08-30,108376.6,108929.76,107378.13,108821.54
2025-08-31,108821.53,109493.48,108099.6,108259.76
2025-09-01,108259.76,109906.83,107265.32,109242.99
2025-09-02,109242.99,111778.34,108410.95,111249.93
2025-09-03,111249.82,112573.52,110542.32,111707.85
2025-09-04,111707.85,112230.58,109387.2,110773.28
2025-09-05,110773.12,113391.61,110247.26,110678.88
2025-09-06,110676.13,111314.27,110007.17,110194.86
2025-09-07,110195.33,111632.69,110195.33,111177.07
2025-09-08,111177.32,112922.78,110631.44,112074.5
2025-09-09,112074.5,113293.18,110791.08,111554.36
2025-09-10,111552.33,114313.65,110935.2,113970.85
2025-09-11,113970.85,115499.92,113451.36,115496.98
2025-09-12,115496.98,116695.83,114782.86,116064.22
2025-09-13,116064.22,116363.67,115243.54,115993.86
2025-09-14,115994.3,116213.09,115187.7,115334.81
2025-09-15,115336.14,116791.65,114445.46,115406.07
2025-09-16,115406.07,116997.15,114813.98,116826.29
2025-09-17,116826.3,117324.11,114798.4,116486.38
2025-09-18,116486.38,117932.88,116154.93,117111.87
2025-09-19,117111.87,117507.21,115149.82,115680.95
2025-09-20,115680.95,116193.8,115481.04,115848.72
